source_diagram,source_id,source_name,source_up,source_hgnc,source_type,source_all,interaction_type,target_id,target_name,target_up,target_hgnc,target_type,target_all,reaction_annotation,org_source_id,org_target_id
C19DMap:Coagulation pathway,M121_15,C2a:C4b,UNIPROT:P0C0L5;UNIPROT:P06681,HGNC_SYMBOL:C4B;HGNC_SYMBOL:C2,COMPLEX,urn:miriam:mesh:D051574;urn:miriam:taxonomy:9606;urn:miriam:brenda:3.4.21.43;urn:miriam:mesh:D050678;urn:miriam:hgnc:1324;urn:miriam:refseq:NM_001002029;urn:miriam:ensembl:ENSG00000224389;urn:miriam:taxonomy:9606;urn:miriam:ncbigene:100293534;urn:miriam:hgnc.symbol:C4B;urn:miriam:ncbigene:721;urn:miriam:hgnc.symbol:C4B;urn:miriam:hgnc:1324;urn:miriam:uniprot:P0C0L5;urn:miriam:uniprot:P0C0L5;urn:miriam:hgnc.symbol:C2;urn:miriam:uniprot:P06681;urn:miriam:uniprot:P06681;urn:miriam:taxonomy:9606;urn:miriam:ensembl:ENSG00000166278;urn:miriam:ec-code:3.4.21.43;urn:miriam:refseq:NM_000063;urn:miriam:mesh:D050678;urn:miriam:hgnc:1248;urn:miriam:ncbigene:717;urn:miriam:ncbigene:717,CATALYSIS,M121_51,"PMID:30083158, PMID: 12878586",NA,NA,TRUNCATION,NA,PUBMED:30083158;PUBMED:12878586,csa35,re262
C19DMap:Coagulation pathway,M121_9,C3b:Bb:C3b,UNIPROT:P00751;UNIPROT:P01024,HGNC_SYMBOL:CFB;HGNC_SYMBOL:C3,COMPLEX,urn:miriam:brenda:34.4.21.47;urn:miriam:mesh:D003179;urn:miriam:taxonomy:9606;urn:miriam:mesh:D051566;urn:miriam:pubmed:12440962;urn:miriam:hgnc:1037;urn:miriam:ec-code:3.4.21.47;urn:miriam:ensembl:ENSG00000243649;urn:miriam:hgnc.symbol:CFB;urn:miriam:uniprot:P00751;urn:miriam:uniprot:P00751;urn:miriam:hgnc.symbol:CFB;urn:miriam:hgnc:1037;urn:miriam:refseq:NM_001710;urn:miriam:ncbigene:629;urn:miriam:ncbigene:629;urn:miriam:hgnc.symbol:C3;urn:miriam:mesh:D003179;urn:miriam:taxonomy:9606;urn:miriam:ensembl:ENSG00000125730;urn:miriam:refseq:NM_000064;urn:miriam:uniprot:P01024;urn:miriam:uniprot:P01024;urn:miriam:hgnc:1318;urn:miriam:ncbigene:718;urn:miriam:ncbigene:718,CATALYSIS,M121_51,"PMID:30083158, PMID: 12878586",NA,NA,TRUNCATION,NA,PUBMED:30083158;PUBMED:12878586,csa27,re262
C19DMap:Coagulation pathway,M121_51,"PMID:30083158, PMID: 12878586",NA,NA,TRUNCATION,NA,PRODUCTION,M121_182,C5b,UNIPROT:P01031,HGNC_SYMBOL:C5,PROTEIN,urn:miriam:taxonomy:9606;urn:miriam:hgnc:1331;urn:miriam:hgnc.symbol:C5;urn:miriam:mesh:D050776;urn:miriam:refseq:NM_001735;urn:miriam:ensembl:ENSG00000106804;urn:miriam:uniprot:P01031;urn:miriam:uniprot:P01031;urn:miriam:ncbigene:727;urn:miriam:ncbigene:727,PUBMED:30083158;PUBMED:12878586,re262,sa315
C19DMap:Coagulation pathway,M121_51,"PMID:30083158, PMID: 12878586",NA,NA,TRUNCATION,NA,PRODUCTION,M121_174,C5a,UNIPROT:P01031,HGNC_SYMBOL:C5,PROTEIN,urn:miriam:taxonomy:9606;urn:miriam:hgnc:1331;urn:miriam:hgnc.symbol:C5;urn:miriam:refseq:NM_001735;urn:miriam:mesh:D015936;urn:miriam:ensembl:ENSG00000106804;urn:miriam:uniprot:P01031;urn:miriam:uniprot:P01031;urn:miriam:ncbigene:727;urn:miriam:ncbigene:727,PUBMED:30083158;PUBMED:12878586,re262,sa253
C19DMap:Coagulation pathway,M121_165,TAFI,UNIPROT:P50454,HGNC_SYMBOL:SERPINH1,PROTEIN,urn:miriam:taxonomy:9606;urn:miriam:ensembl:ENSG00000149257;urn:miriam:refseq:NM_004353;urn:miriam:hgnc.symbol:SERPINH1;urn:miriam:hgnc.symbol:SERPINH1;urn:miriam:hgnc:1546;urn:miriam:ncbigene:871;urn:miriam:ncbigene:871;urn:miriam:uniprot:P50454;urn:miriam:uniprot:P50454,CONSPUMPTION,M121_38,PMID:23809134,NA,NA,STATE_TRANSITION,NA,PUBMED:23809134,sa226,re181
C19DMap:Coagulation pathway,M121_145,Thrombin,UNIPROT:P00734,HGNC_SYMBOL:F2,PROTEIN,urn:miriam:uniprot:P00734;urn:miriam:uniprot:P00734;urn:miriam:taxonomy:9606;urn:miriam:ec-code:3.4.21.5;urn:miriam:hgnc:3535;urn:miriam:refseq:NM_000506;urn:miriam:ensembl:ENSG00000180210;urn:miriam:hgnc.symbol:F2;urn:miriam:hgnc.symbol:F2;urn:miriam:ncbigene:2147;urn:miriam:ncbigene:2147,CATALYSIS,M121_38,PMID:23809134,NA,NA,STATE_TRANSITION,NA,PUBMED:23809134,sa181,re181
C19DMap:Coagulation pathway,M121_38,PMID:23809134,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M121_166,TAFI,UNIPROT:P50454,HGNC_SYMBOL:SERPINH1,PROTEIN,urn:miriam:taxonomy:9606;urn:miriam:ensembl:ENSG00000149257;urn:miriam:refseq:NM_004353;urn:miriam:hgnc.symbol:SERPINH1;urn:miriam:hgnc.symbol:SERPINH1;urn:miriam:hgnc:1546;urn:miriam:ncbigene:871;urn:miriam:ncbigene:871;urn:miriam:uniprot:P50454;urn:miriam:uniprot:P50454,PUBMED:23809134,re181,sa227
C19DMap:Coagulation pathway,M121_260,aldosterone,NA,NA,SIMPLE_MOLECULE,urn:miriam:obo.chebi:CHEBI%3A27584,CONSPUMPTION,M121_126,NA,NA,NA,TRIGGER,NA,PUBMED:27045029,sa509,re394
C19DMap:Coagulation pathway,M121_126,NA,NA,NA,TRIGGER,NA,PRODUCTION,M121_262,vascular_space_remodeling,NA,NA,PHENOTYPE,urn:miriam:obo.go:GO%3A0001974,PUBMED:27045029,re394,sa518
C19DMap:Coagulation pathway,M121_6,Fibrinogen,UNIPROT:P02671;UNIPROT:P02679;UNIPROT:P02675,HGNC_SYMBOL:FGA;HGNC_SYMBOL:FGG;HGNC_SYMBOL:FGB,COMPLEX,urn:miriam:hgnc:3662;urn:miriam:taxonomy:9606;urn:miriam:hgnc:3661;urn:miriam:hgnc:3694;urn:miriam:pubmed:19296670;urn:miriam:obo.go:GO%3A0005577;urn:miriam:hgnc:3661;urn:miriam:hgnc.symbol:FGA;urn:miriam:refseq:NM_000508;urn:miriam:hgnc.symbol:FGA;urn:miriam:ncbigene:2243;urn:miriam:uniprot:P02671;urn:miriam:uniprot:P02671;urn:miriam:ncbigene:2243;urn:miriam:ensembl:ENSG00000171560;urn:miriam:uniprot:P02679;urn:miriam:uniprot:P02679;urn:miriam:hgnc:3694;urn:miriam:ensembl:ENSG00000171557;urn:miriam:refseq:NM_021870;urn:miriam:hgnc.symbol:FGG;urn:miriam:hgnc.symbol:FGG;urn:miriam:ncbigene:2266;urn:miriam:ncbigene:2266;urn:miriam:hgnc:3662;urn:miriam:hgnc.symbol:FGB;urn:miriam:uniprot:P02675;urn:miriam:uniprot:P02675;urn:miriam:hgnc.symbol:FGB;urn:miriam:ensembl:ENSG00000171564;urn:miriam:refseq:NM_005141;urn:miriam:ncbigene:2244;urn:miriam:ncbigene:2244,CONSPUMPTION,M121_46,"PMID:28228446, PMID: 6282863, PMID:2117226 ",NA,NA,STATE_TRANSITION,NA,PUBMED:28228446;PUBMED:6282863;PUBMED:2117226,csa17,re234
C19DMap:Coagulation pathway,M121_252,Thrombin,UNIPROT:P00734,HGNC_SYMBOL:F2,PROTEIN,urn:miriam:mesh:D013917;urn:miriam:uniprot:P00734;urn:miriam:uniprot:P00734;urn:miriam:taxonomy:9606;urn:miriam:ec-code:3.4.21.5;urn:miriam:hgnc:3535;urn:miriam:refseq:NM_000506;urn:miriam:ensembl:ENSG00000180210;urn:miriam:hgnc.symbol:F2;urn:miriam:ncbigene:2147;urn:miriam:ncbigene:2147,CATALYSIS,M121_46,"PMID:28228446, PMID: 6282863, PMID:2117226 ",NA,NA,STATE_TRANSITION,NA,PUBMED:28228446;PUBMED:6282863;PUBMED:2117226,sa498,re234
C19DMap:Coagulation pathway,M121_7,Thrombin:Thrombomodulin,UNIPROT:P07204;UNIPROT:P00734,HGNC_SYMBOL:THBD;HGNC_SYMBOL:F2,COMPLEX,urn:miriam:mesh:D013917;urn:miriam:hgnc:11784;urn:miriam:taxonomy:9986;urn:miriam:pubmed:6282863;urn:miriam:taxonomy:9606;urn:miriam:ncbigene:7056;urn:miriam:ncbigene:7056;urn:miriam:refseq:NM_000361;urn:miriam:uniprot:P07204;urn:miriam:uniprot:P07204;urn:miriam:hgnc:11784;urn:miriam:ensembl:ENSG00000178726;urn:miriam:hgnc.symbol:THBD;urn:miriam:hgnc.symbol:THBD;urn:miriam:mesh:D013917;urn:miriam:uniprot:P00734;urn:miriam:uniprot:P00734;urn:miriam:taxonomy:9606;urn:miriam:ec-code:3.4.21.5;urn:miriam:hgnc:3535;urn:miriam:refseq:NM_000506;urn:miriam:ensembl:ENSG00000180210;urn:miriam:hgnc.symbol:F2;urn:miriam:ncbigene:2147;urn:miriam:ncbigene:2147,INHIBITION,M121_46,"PMID:28228446, PMID: 6282863, PMID:2117226 ",NA,NA,STATE_TRANSITION,NA,PUBMED:28228446;PUBMED:6282863;PUBMED:2117226,csa25,re234
C19DMap:Coagulation pathway,M121_253,SARS_minus_CoV_minus_2_space_infection,NA,NA,PHENOTYPE,urn:miriam:taxonomy:2697049;urn:miriam:mesh:D012327,TRIGGER,M121_46,"PMID:28228446, PMID: 6282863, PMID:2117226 ",NA,NA,STATE_TRANSITION,NA,PUBMED:28228446;PUBMED:6282863;PUBMED:2117226,sa499,re234
C19DMap:Coagulation pathway,M121_46,"PMID:28228446, PMID: 6282863, PMID:2117226 ",NA,NA,STATE_TRANSITION,NA,PRODUCTION,M121_204,Fibrin_space_monomer,NA,NA,PROTEIN,urn:miriam:mesh:C011468;urn:miriam:taxonomy:9606,PUBMED:28228446;PUBMED:6282863;PUBMED:2117226,re234,sa395
C19DMap:Coagulation pathway,M121_13,C5b:C6:C7:C8A:C8B:C8G,UNIPROT:P07358;UNIPROT:P07360;UNIPROT:P07357;UNIPROT:P13671;UNIPROT:P01031;UNIPROT:P10643,HGNC_SYMBOL:C8B;HGNC_SYMBOL:C8G;HGNC_SYMBOL:C8A;HGNC_SYMBOL:C6;HGNC_SYMBOL:C5;HGNC_SYMBOL:C7,COMPLEX,urn:miriam:taxonomy:9606;urn:miriam:hgnc:1352;urn:miriam:hgnc:1353;urn:miriam:pubmed:28630159;urn:miriam:hgnc:1354;urn:miriam:mesh:C042295;urn:miriam:mesh:D050776;urn:miriam:hgnc:1339;urn:miriam:refseq:NM_000066;urn:miriam:hgnc.symbol:C8B;urn:miriam:hgnc.symbol:C8B;urn:miriam:hgnc:1353;urn:miriam:ncbigene:732;urn:miriam:ensembl:ENSG00000021852;urn:miriam:ncbigene:732;urn:miriam:uniprot:P07358;urn:miriam:uniprot:P07358;urn:miriam:ensembl:ENSG00000176919;urn:miriam:refseq:NM_000606;urn:miriam:hgnc:1354;urn:miriam:hgnc.symbol:C8G;urn:miriam:ncbigene:733;urn:miriam:hgnc.symbol:C8G;urn:miriam:ncbigene:733;urn:miriam:uniprot:P07360;urn:miriam:uniprot:P07360;urn:miriam:hgnc.symbol:C8A;urn:miriam:refseq:NM_000562;urn:miriam:hgnc.symbol:C8A;urn:miriam:hgnc:1352;urn:miriam:uniprot:P07357;urn:miriam:uniprot:P07357;urn:miriam:ncbigene:731;urn:miriam:ncbigene:731;urn:miriam:ensembl:ENSG00000157131;urn:miriam:taxonomy:9606;urn:miriam:hgnc.symbol:C6;urn:miriam:hgnc.symbol:C6;urn:miriam:refseq:NM_000065;urn:miriam:ensembl:ENSG00000039537;urn:miriam:uniprot:P13671;urn:miriam:uniprot:P13671;urn:miriam:hgnc:1339;urn:miriam:ncbigene:729;urn:miriam:ncbigene:729;urn:miriam:taxonomy:9606;urn:miriam:hgnc:1331;urn:miriam:hgnc.symbol:C5;urn:miriam:mesh:D050776;urn:miriam:refseq:NM_001735;urn:miriam:ensembl:ENSG00000106804;urn:miriam:uniprot:P01031;urn:miriam:uniprot:P01031;urn:miriam:ncbigene:727;urn:miriam:ncbigene:727;urn:miriam:uniprot:P10643;urn:miriam:uniprot:P10643;urn:miriam:taxonomy:9606;urn:miriam:ensembl:ENSG00000112936;urn:miriam:hgnc.symbol:C7;urn:miriam:ncbigene:730;urn:miriam:hgnc.symbol:C7;urn:miriam:ncbigene:730;urn:miriam:hgnc:1346;urn:miriam:refseq:NM_000587,CONSPUMPTION,M121_55,PMID:6796960,NA,NA,HETERODIMER_ASSOCIATION,NA,PUBMED:6796960,csa31,re267
C19DMap:Coagulation pathway,M121_185,C9,UNIPROT:P02748,HGNC_SYMBOL:C9,PROTEIN,urn:miriam:ncbigene:735;urn:miriam:ncbigene:735;urn:miriam:taxonomy:9606;urn:miriam:hgnc:1358;urn:miriam:ensembl:ENSG00000113600;urn:miriam:hgnc.symbol:C9;urn:miriam:hgnc.symbol:C9;urn:miriam:refseq:NM_001737;urn:miriam:uniprot:P02748;urn:miriam:uniprot:P02748,CONSPUMPTION,M121_55,PMID:6796960,NA,NA,HETERODIMER_ASSOCIATION,NA,PUBMED:6796960,sa337,re267
C19DMap:Coagulation pathway,M121_55,PMID:6796960,NA,NA,HETERODIMER_ASSOCIATION,NA,PRODUCTION,M121_14,C5b_minus_9,UNIPROT:P13671;UNIPROT:P07357;UNIPROT:P01031;UNIPROT:P10643;UNIPROT:P07360;UNIPROT:P02748;UNIPROT:P07358,HGNC_SYMBOL:C6;HGNC_SYMBOL:C8A;HGNC_SYMBOL:C5;HGNC_SYMBOL:C7;HGNC_SYMBOL:C8G;HGNC_SYMBOL:C9;HGNC_SYMBOL:C8B,COMPLEX,urn:miriam:obo.go:GO%3A0005579;urn:miriam:taxonomy:9606;urn:miriam:hgnc:1352;urn:miriam:hgnc:1353;urn:miriam:hgnc:1354;urn:miriam:hgnc:1346;urn:miriam:mesh:D050776;urn:miriam:hgnc:1358;urn:miriam:mesh:D015938;urn:miriam:hgnc:1339;urn:miriam:taxonomy:9606;urn:miriam:hgnc.symbol:C6;urn:miriam:hgnc.symbol:C6;urn:miriam:refseq:NM_000065;urn:miriam:ensembl:ENSG00000039537;urn:miriam:uniprot:P13671;urn:miriam:uniprot:P13671;urn:miriam:hgnc:1339;urn:miriam:ncbigene:729;urn:miriam:ncbigene:729;urn:miriam:hgnc.symbol:C8A;urn:miriam:refseq:NM_000562;urn:miriam:hgnc.symbol:C8A;urn:miriam:hgnc:1352;urn:miriam:uniprot:P07357;urn:miriam:uniprot:P07357;urn:miriam:ncbigene:731;urn:miriam:ncbigene:731;urn:miriam:ensembl:ENSG00000157131;urn:miriam:taxonomy:9606;urn:miriam:hgnc:1331;urn:miriam:hgnc.symbol:C5;urn:miriam:mesh:D050776;urn:miriam:refseq:NM_001735;urn:miriam:ensembl:ENSG00000106804;urn:miriam:uniprot:P01031;urn:miriam:uniprot:P01031;urn:miriam:ncbigene:727;urn:miriam:ncbigene:727;urn:miriam:uniprot:P10643;urn:miriam:uniprot:P10643;urn:miriam:taxonomy:9606;urn:miriam:ensembl:ENSG00000112936;urn:miriam:hgnc.symbol:C7;urn:miriam:ncbigene:730;urn:miriam:hgnc.symbol:C7;urn:miriam:ncbigene:730;urn:miriam:hgnc:1346;urn:miriam:refseq:NM_000587;urn:miriam:ensembl:ENSG00000176919;urn:miriam:refseq:NM_000606;urn:miriam:hgnc:1354;urn:miriam:hgnc.symbol:C8G;urn:miriam:ncbigene:733;urn:miriam:hgnc.symbol:C8G;urn:miriam:ncbigene:733;urn:miriam:uniprot:P07360;urn:miriam:uniprot:P07360;urn:miriam:ncbigene:735;urn:miriam:ncbigene:735;urn:miriam:taxonomy:9606;urn:miriam:hgnc:1358;urn:miriam:ensembl:ENSG00000113600;urn:miriam:hgnc.symbol:C9;urn:miriam:hgnc.symbol:C9;urn:miriam:refseq:NM_001737;urn:miriam:uniprot:P02748;urn:miriam:uniprot:P02748;urn:miriam:refseq:NM_000066;urn:miriam:hgnc.symbol:C8B;urn:miriam:hgnc.symbol:C8B;urn:miriam:hgnc:1353;urn:miriam:ncbigene:732;urn:miriam:ensembl:ENSG00000021852;urn:miriam:ncbigene:732;urn:miriam:uniprot:P07358;urn:miriam:uniprot:P07358,PUBMED:6796960,re267,csa32
C19DMap:Coagulation pathway,M121_235,s538,NA,NA,DEGRADED,urn:miriam:mesh:D062106,CONSPUMPTION,M121_86,PMCID:PMC7260598,NA,NA,STATE_TRANSITION,NA,NA,sa461,re334
C19DMap:Coagulation pathway,M121_158,SARS_minus_CoV_minus_2_space_infection,NA,NA,PHENOTYPE,urn:miriam:taxonomy:2697049;urn:miriam:mesh:D012327,TRIGGER,M121_86,PMCID:PMC7260598,NA,NA,STATE_TRANSITION,NA,NA,sa207,re334
C19DMap:Coagulation pathway,M121_86,PMCID:PMC7260598,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M121_174,C5a,UNIPROT:P01031,HGNC_SYMBOL:C5,PROTEIN,urn:miriam:taxonomy:9606;urn:miriam:hgnc:1331;urn:miriam:hgnc.symbol:C5;urn:miriam:refseq:NM_001735;urn:miriam:mesh:D015936;urn:miriam:ensembl:ENSG00000106804;urn:miriam:uniprot:P01031;urn:miriam:uniprot:P01031;urn:miriam:ncbigene:727;urn:miriam:ncbigene:727,NA,re334,sa253
C19DMap:Coagulation pathway,M121_201,C5b_minus_9_space_deposition,NA,NA,PHENOTYPE,urn:miriam:pubmed:32299776;urn:miriam:taxonomy:9606;urn:miriam:mesh:D018366,CONSPUMPTION,M121_104,NA,NA,NA,TRIGGER,NA,PUBMED:19362461,sa390,re359
C19DMap:Coagulation pathway,M121_104,NA,NA,NA,TRIGGER,NA,PRODUCTION,M121_212,platelet_space_aggregation,NA,NA,PHENOTYPE,urn:miriam:taxonomy:9606;urn:miriam:obo.go:GO%3A0030168,PUBMED:19362461,re359,sa409
C19DMap:Coagulation pathway,M121_198,C4d,UNIPROT:P0C0L5,HGNC_SYMBOL:C4b;HGNC_SYMBOL:C4B,PROTEIN,urn:miriam:refseq:NM_001002029;urn:miriam:ensembl:ENSG00000224389;urn:miriam:taxonomy:9606;urn:miriam:ncbigene:100293534;urn:miriam:hgnc.symbol:C4b;urn:miriam:mesh:C032261;urn:miriam:ncbigene:721;urn:miriam:hgnc.symbol:C4B;urn:miriam:hgnc:1324;urn:miriam:uniprot:P0C0L5;urn:miriam:uniprot:P0C0L5,CONSPUMPTION,M121_91,PMID:25573909,NA,NA,TRIGGER,NA,PUBMED:25573909,sa387,re340
C19DMap:Coagulation pathway,M121_91,PMID:25573909,NA,NA,TRIGGER,NA,PRODUCTION,M121_175,Thrombosis,NA,NA,PHENOTYPE,urn:miriam:taxonomy:9606;urn:miriam:mesh:D013923;urn:miriam:mesh:D055806,PUBMED:25573909,re340,sa271
C19DMap:Coagulation pathway,M121_256,aldosterone,NA,NA,SIMPLE_MOLECULE,urn:miriam:obo.chebi:CHEBI%3A27584,CONSPUMPTION,M121_119,NA,NA,NA,TRANSPORT,NA,PUBMED:8202152,sa503,re379
C19DMap:Coagulation pathway,M121_119,NA,NA,NA,TRANSPORT,NA,PRODUCTION,M121_260,aldosterone,NA,NA,SIMPLE_MOLECULE,urn:miriam:obo.chebi:CHEBI%3A27584,PUBMED:8202152,re379,sa509
C19DMap:Coagulation pathway,M121_249,s586,NA,NA,DEGRADED,NA,CONSPUMPTION,M121_92,PMID:9012652,NA,NA,STATE_TRANSITION,NA,PUBMED:9012652,sa495,re341
C19DMap:Coagulation pathway,M121_14,C5b_minus_9,UNIPROT:P13671;UNIPROT:P07357;UNIPROT:P01031;UNIPROT:P10643;UNIPROT:P07360;UNIPROT:P02748;UNIPROT:P07358,HGNC_SYMBOL:C6;HGNC_SYMBOL:C8A;HGNC_SYMBOL:C5;HGNC_SYMBOL:C7;HGNC_SYMBOL:C8G;HGNC_SYMBOL:C9;HGNC_SYMBOL:C8B,COMPLEX,urn:miriam:obo.go:GO%3A0005579;urn:miriam:taxonomy:9606;urn:miriam:hgnc:1352;urn:miriam:hgnc:1353;urn:miriam:hgnc:1354;urn:miriam:hgnc:1346;urn:miriam:mesh:D050776;urn:miriam:hgnc:1358;urn:miriam:mesh:D015938;urn:miriam:hgnc:1339;urn:miriam:taxonomy:9606;urn:miriam:hgnc.symbol:C6;urn:miriam:hgnc.symbol:C6;urn:miriam:refseq:NM_000065;urn:miriam:ensembl:ENSG00000039537;urn:miriam:uniprot:P13671;urn:miriam:uniprot:P13671;urn:miriam:hgnc:1339;urn:miriam:ncbigene:729;urn:miriam:ncbigene:729;urn:miriam:hgnc.symbol:C8A;urn:miriam:refseq:NM_000562;urn:miriam:hgnc.symbol:C8A;urn:miriam:hgnc:1352;urn:miriam:uniprot:P07357;urn:miriam:uniprot:P07357;urn:miriam:ncbigene:731;urn:miriam:ncbigene:731;urn:miriam:ensembl:ENSG00000157131;urn:miriam:taxonomy:9606;urn:miriam:hgnc:1331;urn:miriam:hgnc.symbol:C5;urn:miriam:mesh:D050776;urn:miriam:refseq:NM_001735;urn:miriam:ensembl:ENSG00000106804;urn:miriam:uniprot:P01031;urn:miriam:uniprot:P01031;urn:miriam:ncbigene:727;urn:miriam:ncbigene:727;urn:miriam:uniprot:P10643;urn:miriam:uniprot:P10643;urn:miriam:taxonomy:9606;urn:miriam:ensembl:ENSG00000112936;urn:miriam:hgnc.symbol:C7;urn:miriam:ncbigene:730;urn:miriam:hgnc.symbol:C7;urn:miriam:ncbigene:730;urn:miriam:hgnc:1346;urn:miriam:refseq:NM_000587;urn:miriam:ensembl:ENSG00000176919;urn:miriam:refseq:NM_000606;urn:miriam:hgnc:1354;urn:miriam:hgnc.symbol:C8G;urn:miriam:ncbigene:733;urn:miriam:hgnc.symbol:C8G;urn:miriam:ncbigene:733;urn:miriam:uniprot:P07360;urn:miriam:uniprot:P07360;urn:miriam:ncbigene:735;urn:miriam:ncbigene:735;urn:miriam:taxonomy:9606;urn:miriam:hgnc:1358;urn:miriam:ensembl:ENSG00000113600;urn:miriam:hgnc.symbol:C9;urn:miriam:hgnc.symbol:C9;urn:miriam:refseq:NM_001737;urn:miriam:uniprot:P02748;urn:miriam:uniprot:P02748;urn:miriam:refseq:NM_000066;urn:miriam:hgnc.symbol:C8B;urn:miriam:hgnc.symbol:C8B;urn:miriam:hgnc:1353;urn:miriam:ncbigene:732;urn:miriam:ensembl:ENSG00000021852;urn:miriam:ncbigene:732;urn:miriam:uniprot:P07358;urn:miriam:uniprot:P07358,PHYSICAL_STIMULATION,M121_92,PMID:9012652,NA,NA,STATE_TRANSITION,NA,PUBMED:9012652,csa32,re341
C19DMap:Coagulation pathway,M121_92,PMID:9012652,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M121_160,Plasminogen,UNIPROT:P00747,HGNC_SYMBOL:PLG,PROTEIN,urn:miriam:hgnc.symbol:PLG;urn:miriam:hgnc.symbol:PLG;urn:miriam:ec-code:3.4.21.7;urn:miriam:taxonomy:9606;urn:miriam:ensembl:ENSG00000122194;urn:miriam:ncbigene:5340;urn:miriam:ncbigene:5340;urn:miriam:hgnc:9071;urn:miriam:refseq:NM_000301;urn:miriam:uniprot:P00747;urn:miriam:uniprot:P00747,PUBMED:9012652,re341,sa211
C19DMap:Coagulation pathway,M121_228,s534,NA,NA,DEGRADED,urn:miriam:pubmed:32278764;urn:miriam:mesh:D062106,CONSPUMPTION,M121_85,PMID:32286245,NA,NA,STATE_TRANSITION,NA,PUBMED:32286245,sa454,re333
C19DMap:Coagulation pathway,M121_158,SARS_minus_CoV_minus_2_space_infection,NA,NA,PHENOTYPE,urn:miriam:taxonomy:2697049;urn:miriam:mesh:D012327,PHYSICAL_STIMULATION,M121_85,PMID:32286245,NA,NA,STATE_TRANSITION,NA,PUBMED:32286245,sa207,re333
C19DMap:Coagulation pathway,M121_217,cytokine_space_storm,NA,NA,PHENOTYPE,urn:miriam:taxonomy:9606;urn:miriam:pubmed:2504360,PHYSICAL_STIMULATION,M121_85,PMID:32286245,NA,NA,STATE_TRANSITION,NA,PUBMED:32286245,sa416,re333
C19DMap:Coagulation pathway,M121_85,PMID:32286245,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M121_169,IL6,UNIPROT:P05231,HGNC_SYMBOL:IL6,PROTEIN,urn:miriam:ncbigene:3569;urn:miriam:ncbigene:3569;urn:miriam:taxonomy:9606;urn:miriam:uniprot:P05231;urn:miriam:uniprot:P05231;urn:miriam:ensembl:ENSG00000136244;urn:miriam:hgnc:6018;urn:miriam:hgnc.symbol:IL6;urn:miriam:hgnc.symbol:IL6;urn:miriam:refseq:NM_000600,PUBMED:32286245,re333,sa242
C19DMap:Coagulation pathway,M121_213,CRP,UNIPROT:P02741,HGNC_SYMBOL:CRP,PROTEIN,urn:miriam:ncbigene:1401;urn:miriam:ncbigene:1401;urn:miriam:taxonomy:9606;urn:miriam:hgnc:2367;urn:miriam:hgnc.symbol:CRP;urn:miriam:uniprot:P02741;urn:miriam:uniprot:P02741;urn:miriam:hgnc.symbol:CRP;urn:miriam:ensembl:ENSG00000132693;urn:miriam:refseq:NM_000567,CONSPUMPTION,M121_75,PMID:9490235,NA,NA,TRIGGER,NA,PUBMED:9490235,sa410,re320
C19DMap:Coagulation pathway,M121_75,PMID:9490235,NA,NA,TRIGGER,NA,PRODUCTION,M121_175,Thrombosis,NA,NA,PHENOTYPE,urn:miriam:taxonomy:9606;urn:miriam:mesh:D013923;urn:miriam:mesh:D055806,PUBMED:9490235,re320,sa271
C19DMap:Coagulation pathway,M121_266,s618,NA,NA,DEGRADED,NA,CONSPUMPTION,M121_123,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:5932931,sa526,re391
C19DMap:Coagulation pathway,M121_256,aldosterone,NA,NA,SIMPLE_MOLECULE,urn:miriam:obo.chebi:CHEBI%3A27584,CATALYSIS,M121_123,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:5932931,sa503,re391
C19DMap:Coagulation pathway,M121_123,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M121_152,ACE,UNIPROT:P12821,HGNC_SYMBOL:ACE,PROTEIN,urn:miriam:hgnc:2707;urn:miriam:uniprot:P12821;urn:miriam:uniprot:P12821;urn:miriam:ec-code:3.4.15.1;urn:miriam:taxonomy:9606;urn:miriam:ncbigene:1636;urn:miriam:ncbigene:1636;urn:miriam:hgnc.symbol:ACE;urn:miriam:refseq:NM_000789;urn:miriam:hgnc.symbol:ACE;urn:miriam:ec-code:3.2.1.-;urn:miriam:ensembl:ENSG00000159640,PUBMED:5932931,re391,sa198
C19DMap:Coagulation pathway,M121_132,KLKB1,UNIPROT:P03952,HGNC_SYMBOL:KLKB1,PROTEIN,urn:miriam:refseq:NM_000892;urn:miriam:ensembl:ENSG00000164344;urn:miriam:taxonomy:9606;urn:miriam:ec-code:3.4.21.34;urn:miriam:uniprot:P03952;urn:miriam:uniprot:P03952;urn:miriam:hgnc:6371;urn:miriam:ncbigene:3818;urn:miriam:ncbigene:3818;urn:miriam:hgnc.symbol:KLKB1;urn:miriam:hgnc.symbol:KLKB1,CONSPUMPTION,M121_28,PMID:7944388,NA,NA,HETERODIMER_ASSOCIATION,NA,PUBMED:7944388,sa167,re163
